Année,Prénom,Nombre,Sexe,Ordre
2008,Mohamed-Amine,11,M,230
2008,Youssef,11,M,232
2008,Zakaria,11,M,239
2008,Violette,11,F,242
2008,Maylis,11,F,244
2008,Roxane,11,F,248
2008,Iris,10,F,252
2008,Lili,10,F,253
2008,Nour,10,F,257
2007,Anouk,11,F,223
2007,Maïlys,11,F,230
2007,Téo,11,M,241
2007,Louka,11,M,243
2007,Lilia,10,F,245
2007,Aurore,10,F,252
2007,Etienne,10,M,262
2007,Yacine,9,M,270
2007,Marina,9,F,273
2007,Jordan,9,M,275
2007,Benoît,9,M,276
2007,Thibaud,9,M,278
2007,Laurine,9,F,281
2007,Melissa,9,F,283
2007,Asma,9,F,284
2007,Lilly,9,F,285
2007,Lou-Anne,9,F,287
2007,Dounia,9,F,289
2007,Lara,8,F,303
2007,Alyssa,8,F,311
2007,Emilien,8,M,312
2007,Ylan,8,M,315
2007,Matteo,8,M,317
2007,Romy,8,F,324
2007,Maïa,8,F,325
2007,Ilona,8,F,329
2007,Ibrahim,8,M,330
2007,Eden,7,F,331
2007,Léonie,7,F,332
2007,Sabrina,7,F,333
2007,Ella,7,F,336
2007,Younes,7,M,340
2007,Kyllian,7,M,343
2007,Teddy,7,M,350
2007,Marwan,7,M,367
2007,Angel,7,M,371
2007,Imene,6,F,387
2007,Naomi,6,F,388
2007,Anaëlle,6,F,390
2007,Maelys,6,F,393
2007,Elian,6,M,402
2007,Djibril,6,M,405
2007,Léandre,6,M,418
2007,Léonore,6,F,424
2007,Imane,6,F,427
2007,Enora,5,F,435
2007,Zahra,5,F,446
2003,Youssef,8,M,290
2003,Noa,8,M,293
2003,Luka,8,M,295
2003,Ilian,8,M,298
2003,Lucien,8,M,299
2003,Auriane,8,F,302
2003,Héloïse,8,F,308
2003,Raphaëlle,8,F,310
2003,Flora,8,F,313
2003,Lison,8,F,320
2003,Lorenzo,7,M,334
2003,Ibrahim,7,M,337
2003,Sofian,7,M,339
2003,Logan,7,M,345
2003,Gaëlle,7,F,347
2003,Aline,6,F,359
2003,Elouan,6,M,365
2003,Luc,6,M,372
2003,Owen,6,M,373
2003,Nadir,6,M,374
2003,Sohane,6,F,392
2003,Sophia,6,F,395
2003,Abdelkader,5,M,401
2003,Ilies,5,M,405
2003,Ryan,5,M,409
2003,Gaël,5,M,412
2003,Loïck,5,M,413
2003,Gautier,5,M,416
2003,Jimmy,5,M,418
2003,Daniel,5,M,422
2003,Anatole,5,M,423
2003,Laurent,5,M,425
2003,Basile,5,M,433
2003,Cynthia,5,F,438
2003,Nolwenn,5,F,442
2003,Maïwenn,5,F,447
2003,Enola,5,F,448
2003,Méline,5,F,450
2003,Manel,5,F,451
2003,Tiphaine,5,F,453
2003,Cléa,5,F,455
2003,Emmy,5,F,459
2003,Apolline,5,F,463
2003,Alyssia,5,F,465
2006,Jonathan,12,M,213
2006,Yohan,12,M,214
2006,Walid,10,M,245
2006,Tess,10,F,252
2006,Aurore,10,F,253
2006,Emy,10,F,257
2006,Matteo,10,M,260
2006,Loïs,10,M,264
2006,Lili,9,F,273
2006,Fatima,9,F,278
2006,Eléonore,9,F,279
2006,Kilian,9,M,289
2006,David,9,M,291
2006,Bilal,9,M,295
2006,Joshua,8,M,304
2006,Anis,8,M,305
2006,Sami,8,M,306
2006,Amel,8,F,312
2006,Chaïma,8,F,319
2006,Elouan,7,M,339
2006,Sana,7,F,343
2006,Milan,7,M,344
2006,Matisse,7,M,346
2006,Lohan,7,M,349
2006,Mohamed-Amine,7,M,352
2006,Sonia,7,F,353
2006,Ella,7,F,355
2006,Iris,7,F,361
2006,Paloma,7,F,363
2006,Maïssa,7,F,365
2006,Assia,7,F,368
2006,Eden,7,F,370
2006,Roxane,7,F,374
2006,Joachim,6,M,376
2006,Gautier,6,M,379
2006,Alyssia,6,F,382
2006,Nolhan,6,M,386
2006,Alban,6,M,395
2006,Elio,6,M,396
2006,Suzanne,6,F,408
2006,Alizée,6,F,419
2006,Lilly,6,F,423
2006,Lena,6,F,426
2006,Léonard,5,M,430
2006,Leo,5,M,441
2006,Augustin,5,M,442
2006,Isaac,5,M,447
2006,Ilies,5,M,453
2006,Paco,5,M,473
2006,Gauthier,5,M,475
2006,Aubin,5,M,481
2006,Shaïna,5,F,486
2006,Marianne,5,F,488
2006,Amalia,5,F,490
2006,Sophie,5,F,491
2006,Angèle,5,F,494
2006,Emeline,5,F,504
2006,Abigaëlle,5,F,507
2005,Clément,110,M,4
2005,Manon,97,F,6
2005,Maxime,97,M,7
2005,Mathis,91,M,10
2005,Nathan,84,M,15
2005,Tom,79,M,19
2005,Romain,71,M,25
2005,Yanis,70,M,29
2005,Mathilde,70,F,30
2005,Quentin,67,M,33
2005,Océane,49,F,47
2005,Dorian,47,M,50
2005,Romane,46,F,53
2005,Rayan,45,M,55
2005,Lou,45,F,57
2005,Mohamed,45,M,58
2005,Zoé,43,F,59
2005,Martin,37,M,68
2005,Mattéo,37,M,70
2005,Julien,37,M,71
2005,Anna,36,F,72
2005,Alice,36,F,73
2005,Bastien,35,M,75
2005,Maëlys,33,F,80
2005,Ethan,33,M,82
2005,Florian,32,M,85
2005,Margot,30,F,89
2005,Alicia,28,F,93
2005,Maxence,26,M,99
2005,Marion,24,F,106
2005,Simon,24,M,108
2005,Noa,24,M,111
2005,Guillaume,21,M,119
2005,Amine,20,M,128
2005,Agathe,18,F,135
2005,Eliot,17,M,140
2005,Noé,17,M,142
2005,Diego,16,M,148
2005,Louna,16,F,149
2005,Alex,14,M,167
2005,Olivia,13,F,181
2005,Adèle,13,F,183
2004,Cloé,12,F,198
2004,Florent,12,M,203
2004,Fabien,11,M,213
2004,Audrey,11,F,218
2004,Jordan,11,M,220
2004,Lenny,11,M,224
2004,Ahmed,10,M,244
2004,Rayane,10,M,245
2004,Héloïse,10,F,247
2004,Tiphaine,9,F,251
2004,Coralie,9,F,260
2004,Evann,9,M,270
2004,Eliot,9,M,271
2004,Ewen,9,M,272
2004,Eugénie,9,F,277
2004,Clarisse,9,F,279
2004,Nour,9,F,282
2004,Elliot,8,M,287
2004,Yacine,8,M,290
2004,Ludivine,8,F,293
2004,Timothée,8,M,294
2004,Loïs,8,M,295
2004,Zakaria,8,M,297
2004,Marc,8,M,300
2004,Ugo,8,M,308
2004,Melissa,8,F,311
2004,Marylou,8,F,313
2004,Marilou,8,F,326
2004,Diane,7,F,327
2004,Loïs,7,F,335
2004,Maïlys,7,F,338
2004,Elouan,7,M,340
2004,Theo,7,M,341
2004,Paolo,7,M,344
2004,Hakim,7,M,346
2004,Célian,7,M,355
2004,Eléna,6,F,360
2004,Ophélie,6,F,367
2004,Orane,6,F,368
2004,Nabil,6,M,379
2004,Louka,6,M,382
2004,Youssef,6,M,383
2004,Wassim,6,M,385
2004,Asma,6,F,388
2004,Gaëlle,6,F,389
2004,Lara,6,F,396
2004,Ilian,5,M,403
2004,Brahim,5,M,413
2004,Teddy,5,M,415
2004,Raphael,5,M,421
2004,Giovanni,5,M,423
2004,Gaël,5,M,428
2004,Aubin,5,M,432
2004,Yassin,5,M,434
2004,Armand,5,M,435
2004,Luigi,5,M,439
2008,Joris,6,M,453
2008,Andy,6,M,456
2008,Noham,6,M,464
2008,Angelo,6,M,470
2008,Naïm,6,M,471
2008,Élora,5,F,473
2008,Sidonie,5,F,483
2008,Eline,5,F,485
2008,Linda,5,F,488
2008,Emile,5,M,492
2008,Max,5,M,494
2008,Léon,5,M,496
2008,Ismaïl,5,M,498
2008,Karim,5,M,506
2008,Adem,5,M,507
2008,Soren,5,M,509
2008,Daniel,5,M,512
2008,Louca,5,M,515
2008,Colin,5,M,516
2008,Lilly,5,F,518
2008,Elya,5,F,537
2008,Aliénor,5,F,539
2008,Séléna,5,F,541
2007,Mathis,105,M,5
2007,Yanis,96,M,9
2007,Thomas,90,M,11
2007,Chloé,83,F,13
2007,Sarah,74,F,24
2007,Eva,65,F,27
2007,Hugo,61,M,31
2007,Tom,61,M,32
2007,Louise,61,F,34
2007,Lisa,54,F,38
2007,Romain,52,M,42
2007,Rayan,51,M,44
2007,Mathilde,50,F,47
2007,Juliette,46,F,52
2007,Julien,40,M,58
2007,Lina,39,F,63
2007,Mohamed,38,M,66
2007,Ethan,35,M,73
2007,Elisa,33,F,83
2007,Morgane,33,F,85
2007,Simon,33,M,86
2007,Océane,31,F,89
2007,Emilie,29,F,92
2007,Alice,27,F,99
2007,Amandine,25,F,110
2007,Mathieu,24,M,113
2007,Matéo,21,M,131
2007,Marius,19,M,141
2007,David,19,M,145
2007,Ilian,18,M,155
2007,Damien,18,M,157
2007,Milo,16,M,170
2007,Marine,15,F,173
2007,Léon,15,M,176
2007,Iris,15,F,177
2007,Alix,15,F,178
2007,Mélissa,14,F,183
2007,Mélina,14,F,184
2007,Ryan,14,M,187
2007,Kevin,13,M,190
2007,Victoria,13,F,195
2007,Lyna,13,F,200
2007,Thibaut,12,M,205
2007,Faustine,12,F,208
2007,William,12,M,217
2007,Julian,12,M,219
2007,Clémentine,11,F,227
2007,Angelina,11,F,229
2007,Paloma,11,F,234
2007,Léane,11,F,236
2007,Inés,11,F,237
2007,Elias,11,M,242
2007,Amel,10,F,254
2007,Claire,10,F,258
2007,Walid,10,M,261
2007,Ewen,10,M,265
2007,Justin,10,M,267
2007,Maria,9,F,280
2007,Maëva,9,F,288
2007,Meriem,8,F,304
2007,Nour,8,F,305
2007,Timothé,8,M,313
2007,Assia,7,F,334
2007,Rania,7,F,344
2007,Sami,7,M,354
2007,Solène,7,F,362
2007,Edouard,7,M,374
2007,Flore,6,F,377
2007,Naël,6,M,381
2007,Roxane,6,F,382
2007,Tatiana,6,F,386
2007,Luc,6,M,415
2007,Logan,6,M,421
2007,Ilies,6,M,422
2007,Hélène,6,F,431
2007,Marwane,5,M,439
2007,Savannah,5,F,441
2012,Tino,7,M,377
2012,Cléo,7,F,383
2012,Marvin,7,M,388
2012,Karim,7,M,389
2012,Téo,7,M,390
2012,Naïm,7,M,393
2012,Matthias,7,M,396
2012,Albane,7,F,404
2012,Eline,7,F,406
2012,Coline,7,F,417
2012,Chris,6,M,423
2012,Leny,6,M,428
2012,Timothé,6,M,432
2012,Salim,6,M,434
2012,Ayman,6,M,436
2012,Hippolyte,6,M,441
2012,Arsène,6,M,443
2012,Jérémy,6,M,445
2012,Line,6,F,456
2012,Louann,6,F,458
2012,Adrian,6,M,467
2012,Fares,5,M,481
2012,Abdallah,5,M,488
2012,Bilel,5,M,492
2012,Bryan,5,M,493
2012,Ayden,5,M,496
2012,Maxim,5,M,499
2012,Kenny,5,M,506
2012,Florent,5,M,507
2012,Marcus,5,M,512
2012,Leo,5,M,513
2012,Farès,5,M,522
2012,Zakariya,5,M,528
2012,Fantine,5,F,538
2012,Cyrine,5,F,540
2012,Soraya,5,F,543
2012,Khadidja,5,F,544
2012,Lia,5,F,546
2012,Yousra,5,F,548
2012,Hélia,5,F,553
2012,Paola,5,F,554
2012,Rosalie,5,F,557
2012,Meryem,5,F,559
2012,Alba,5,F,563
2012,Claire,5,F,566
2012,Samia,5,F,567
2011,Lucas,116,M,2
2011,Hugo,77,M,19
2011,Baptiste,58,M,40
2011,Anna,56,F,43
2011,Alexandre,48,M,54
2011,Martin,43,M,62
2011,Noa,38,M,69
2011,Samuel,34,M,78
2011,Jeanne,33,F,82
2011,Loan,31,M,85
2011,Elsa,28,F,102
2011,Eliott,25,M,113
2011,Mathieu,23,M,122
2011,Ines,23,F,123
2011,Luna,22,F,126
2011,Lise,22,F,127
2011,Noham,21,M,131
2011,Lenny,19,M,146
2011,Léana,19,F,148
2011,Marion,18,F,156
2011,Salomé,18,F,158
2011,Amir,17,M,170
2011,Mathias,17,M,171
2011,Emy,16,F,172
2011,Adèle,16,F,175
2011,Naël,16,M,176
2011,Johan,16,M,177
2011,Thibault,16,M,183
2011,Célian,15,M,198
2011,Alban,14,M,203
2011,Nino,14,M,204
2011,Charline,13,F,214
2011,Yann,13,M,226
2011,Nour,13,F,230
2011,Iris,12,F,231
2011,Violette,12,F,232
2011,Amaury,12,M,237
2011,Timothé,12,M,240
2011,Matis,12,M,244
2011,Eliot,12,M,245
2011,Youssef,11,M,248
2011,Julian,11,M,251
2011,Isaac,11,M,255
2011,Ninon,11,F,256
2011,Fanny,11,F,257
2011,Anouk,11,F,258
2011,Samy,11,M,260
2011,Norah,10,F,271
2011,Louisa,10,F,273
2011,Djibril,10,M,276
2011,Aïcha,10,F,278
2011,Vincent,10,M,284
2011,Edouard,9,M,295
2011,Esther,9,F,302
2007,Andréa,5,F,451
2007,Eléna,5,F,452
2007,Vanessa,5,F,454
2007,Aude,5,F,455
2007,Maud,5,F,457
2007,Syrine,5,F,462
2007,Morgan,5,M,464
2007,Allan,5,M,470
2007,Nadir,5,M,477
2007,Angelo,5,M,479
2007,Ludovic,5,M,480
2007,Henri,5,M,485
2007,Tamara,5,F,499
2007,Ludivine,5,F,506
2007,Tess,5,F,507
2006,Hugo,86,M,16
2006,Baptiste,75,M,22
2006,Lisa,73,F,23
2006,Jade,71,F,24
2006,Jules,64,M,31
2006,Léo,63,M,32
2006,Anaïs,57,F,41
2006,Axel,55,M,43
2006,Charlotte,51,F,47
2006,Julien,50,M,49
2006,Ethan,49,M,50
2006,Victor,48,M,51
2006,Léna,45,F,57
2006,Pauline,45,F,58
2006,Pierre,41,M,65
2006,Mohamed,40,M,69
2006,Mattéo,37,M,74
2006,Mathieu,34,M,81
2006,Dorian,33,M,84
2006,Tristan,32,M,88
2006,Benjamin,30,M,93
2006,Mathias,30,M,95
2006,Guillaume,30,M,96
2006,Agathe,29,F,99
2006,Marion,26,F,107
2006,Dylan,23,M,119
2006,Noé,23,M,120
2006,Pablo,23,M,122
2006,Matéo,21,M,127
2006,Matis,20,M,132
2006,Amélie,19,F,141
2006,Rémi,18,M,144
2006,Morgane,18,F,147
2006,Lucile,18,F,149
2006,Fanny,17,F,154
2006,Olivia,17,F,156
2006,Candice,17,F,157
2006,Victoria,16,F,161
2006,Ninon,15,F,167
2006,Joseph,14,M,179
2006,Eloïse,14,F,180
2006,Alix,14,F,182
2006,Maya,13,F,184
2006,Ilan,13,M,185
2006,Lenny,13,M,196
2006,Marius,12,M,200
2006,Loane,12,F,205
2008,Bilal,10,M,264
2008,Paolo,10,M,268
2008,Félix,10,M,271
2008,Luka,9,M,273
2008,Grégoire,9,M,274
2008,Aurore,9,F,276
2008,Shana,9,F,279
2008,Myriam,9,F,280
2008,Marilou,9,F,281
2008,Dimitri,9,M,284
2008,Emmanuel,9,M,292
2008,Kaïs,8,M,321
2008,Ylan,8,M,324
2008,Thibaud,8,M,326
2008,Anissa,8,F,345
2008,Ali,7,M,348
2008,Aubin,7,M,352
2008,Yohan,7,M,354
2008,Teddy,7,M,358
2008,Justin,7,M,363
2008,Yassin,7,M,364
2008,Killian,7,M,367
2008,Laurine,7,F,375
2008,Maé,7,F,377
2008,Johanna,7,F,382
2008,Axelle,7,F,383
2008,Isaure,7,F,384
2008,Lylia,7,F,394
2008,Marie-Lou,7,F,399
2008,Maryam,6,F,405
2008,Alycia,6,F,408
2008,Jihane,6,F,414
2008,Nesrine,6,F,419
2008,Fatima,6,F,421
2008,Maïwenn,6,F,422
2008,Syrine,6,F,425
2008,Lylou,6,F,430
2008,Tessa,6,F,434
2006,Lylou,5,F,499
2006,Auriane,5,F,508
2005,Clara,116,F,3
2005,Théo,90,M,11
2005,Paul,88,M,12
2005,Alexandre,80,M,17
2005,Jules,69,M,31
2005,Nina,33,F,79
2005,Corentin,32,M,83
2005,Mathias,29,M,91
2005,Maëlle,25,F,105
2005,Titouan,23,M,112
2005,Fanny,19,F,130
2005,Evan,19,M,131
2005,Matthieu,19,M,132
2005,Killian,18,M,137
2005,Lana,17,F,145
2005,Thibaut,16,M,147
2005,Lorenzo,16,M,154
2005,Coline,15,F,161
2005,Timéo,14,M,173
2005,Alyssa,14,F,178
2005,Sara,14,F,180
2005,Ryan,13,M,188
2005,Nino,13,M,189
2005,Julian,12,M,196
2005,Augustin,12,M,197
2005,Roméo,12,M,199
2005,Enora,12,F,205
2005,Méline,12,F,207
2005,Gauthier,12,M,209
2005,Lili,11,F,210
2005,Capucine,11,F,212
2005,Anaëlle,11,F,213
2005,Aurore,11,F,216
2005,Ruben,11,M,219
2005,Andréa,11,F,221
2005,Antonin,11,M,224
2005,Etienne,11,M,225
2005,Thibaud,11,M,227
2005,Roman,11,M,231
2005,Charles,11,M,232
2005,Gabrielle,10,F,241
2005,Alexia,10,F,245
2005,Victoire,10,F,246
2005,Gaspard,10,M,251
2005,Tony,10,M,252
2005,Yassine,10,M,263
2005,Kilian,10,M,265
2005,Cloé,9,F,267
2005,Lalie,9,F,269
2005,Joris,9,M,273
2005,Adrian,9,M,294
2005,Joan,9,M,298
2005,Marc,8,M,318
2005,Daphné,7,F,324
2005,Prune,7,F,328
2005,Luc,7,M,331
2005,Lucien,7,M,342
2005,Maïssa,7,F,345
2005,Alycia,7,F,347
2005,Siham,7,F,350
2005,Matthias,7,M,354
2005,Paloma,6,F,371
2005,Emilien,6,M,373
2005,Adem,6,M,376
2005,Ilyès,6,M,378
2005,Hamza,6,M,380
2005,Kelyan,6,M,382
2005,Thaïs,6,F,388
2005,Angélina,6,F,402
2005,Gwenaëlle,6,F,404
2005,Hélène,5,F,417
2005,Ana,5,F,420
2005,Edouard,5,M,425
2005,Ilyas,5,M,427
2005,Iban,5,M,428
2005,Emmanuel,5,M,429
2005,Malik,5,M,434
2005,Mario,5,M,435
2005,Kenzo,5,M,456
2005,Anatole,5,M,459
2005,Charly,5,M,460
2005,Dounia,5,F,470
2005,Maud,5,F,480
2005,Garance,5,F,483
2005,Laetitia,5,F,486
2005,Rosalie,5,F,487
2005,Cindy,5,F,489
2004,Enzo,139,M,2
2004,Clara,112,F,6
2004,Théo,92,M,10
2004,Paul,91,M,12
2004,Chloé,82,F,15
2004,Baptiste,73,M,21
2004,Julie,73,F,24
2004,Léo,72,M,25
2004,Jules,69,M,27
2004,Inès,62,F,31
2004,Valentin,59,M,35
2004,Alyssa,5,F,445
2004,Maëlis,5,F,447
2004,Hélène,5,F,453
2004,Noélie,5,F,459
2004,Pénélope,5,F,472
2004,Enora,5,F,473
2004,Adeline,5,F,475
2004,Andréa,5,F,478
2003,Emma,132,F,3
2003,Léa,131,F,4
2003,Théo,93,M,12
2003,Julie,82,F,16
2003,Nathan,78,M,22
2003,Antoine,76,M,23
2003,Lisa,69,F,25
2003,Arthur,58,M,40
2003,Victor,50,M,48
2003,Justine,47,F,52
2003,Mathieu,43,M,58
2003,Dorian,42,M,61
2003,Lilou,38,F,66
2003,Vincent,37,M,70
2003,Gabriel,34,M,78
2003,Matéo,30,M,83
2003,Dylan,29,M,89
2003,Amandine,24,F,103
2003,Luna,22,F,110
2003,Mathias,22,M,113
2003,Noah,21,M,114
2003,Aurélien,21,M,115
2003,Mélissa,18,F,129
2003,Lina,17,F,137
2003,Ugo,17,M,138
2003,Maéva,17,F,140
2003,Salomé,17,F,141
2003,Bryan,16,M,149
2003,Sophie,15,F,158
2003,Adèle,15,F,159
2003,Ethan,15,M,163
2003,Noa,14,F,165
2003,Guilhem,14,M,166
2003,David,14,M,170
2003,Yasmine,14,F,174
2003,Marius,13,M,177
2003,Antonin,13,M,181
2003,Gauthier,13,M,185
2003,Mélanie,12,F,189
2003,Sofia,12,F,190
2003,Loane,12,F,193
2003,Imane,11,F,204
2003,Bilal,11,M,211
2003,Amel,11,F,212
2003,Joseph,10,M,226
2003,Sébastien,10,M,227
2003,Claire,10,F,230
2003,Lise,10,F,233
2003,Téo,10,M,237
2003,Lukas,9,M,243
2003,Elie,9,M,246
2003,Adel,9,M,252
2003,Yoann,9,M,258
2003,Ana,9,F,260
2003,Liam,9,M,261
2003,Roman,8,M,277
2003,Marina,8,F,281
2003,Walid,8,M,287
2003,Léon,8,M,291
2003,Noam,8,M,294
2003,Malo,8,M,296
2003,Rachel,8,F,309
2003,Lucile,8,F,315
2003,Aude,7,F,330
2003,Nino,7,M,341
2003,Ewan,7,M,343
2003,Erwann,6,M,352
2003,Faustine,6,F,355
2003,Elio,6,M,364
2003,Alan,6,M,371
2003,Samantha,6,F,396
2003,Gabrielle,6,F,397
2003,Jeremy,5,M,399
2003,Kyllian,5,M,400
2003,Matthis,5,M,424
2003,Estéban,5,M,431
2003,Eléonore,5,F,436
2003,Lucy,5,F,437
2003,Alya,5,F,443
2003,Kiara,5,F,444
2003,Laëtitia,5,F,449
2003,Rose,5,F,452
2003,Ariane,5,F,454
2003,Lyna,5,F,460
2003,Paloma,5,F,462
2007,Flavie,5,F,442
2007,Blanche,5,F,447
2007,Alizée,5,F,448
2007,Alya,5,F,449
2007,Rémy,5,M,463
2007,Fares,5,M,472
2007,Léonard,5,M,491
2007,Sébastien,5,M,493
2007,Cécile,5,F,496
2007,Anissa,5,F,498
2007,Prune,5,F,500
2007,Leïla,5,F,511
2006,Thomas,102,M,6
2006,Camille,92,F,12
2006,Maxime,88,M,15
2006,Clément,84,M,17
2006,Gabriel,70,M,25
2006,Antoine,66,M,27
2006,Romain,60,M,34
2006,Inès,60,F,35
2006,Rayan,59,M,36
2006,Quentin,52,M,46
2006,Noah,50,M,48
2006,Louise,47,F,54
2006,Ambre,46,F,55
2006,Mélissa,36,F,79
2006,Jeanne,31,F,90
2006,Simon,30,M,92
2006,Evan,29,M,98
2006,Maxence,28,M,101
2006,Amine,28,M,102
2006,Julia,28,F,103
2006,Justine,27,F,106
2006,Kylian,24,M,116
2006,Mathys,22,M,125
2006,Aurélien,21,M,126
2006,Alicia,21,F,128
2006,Lily,21,F,130
2006,Chiara,21,F,131
2006,Lorenzo,20,M,133
2006,Timéo,20,M,135
2006,Salma,19,F,140
2006,Mila,19,F,142
2006,Yann,18,M,146
2006,Valentine,17,F,151
2006,Maïlys,17,F,155
2006,Timothée,16,M,164
2006,Lise,15,F,166
2006,Nolan,15,M,169
2006,Ryan,15,M,172
2006,Arnaud,14,M,178
2006,Mehdi,14,M,181
2006,Lana,13,F,189
2006,Rose,13,F,190
2006,Mélanie,13,F,195
2006,Capucine,12,F,199
2006,Kévin,12,M,201
2006,Alexia,12,F,206
2004,Lukas,12,M,205
2004,Jérémy,12,M,206
2004,Clémentine,11,F,217
2004,François,11,M,221
2004,Eliott,11,M,226
2004,Liam,11,M,227
2004,Salim,11,M,229
2004,Faustine,10,F,231
2004,Farah,10,F,233
2004,Morgan,10,M,238
2004,Camille,10,M,239
2004,Kenzo,10,M,242
2004,Charline,10,F,246
2004,Jonathan,10,M,249
2004,Lili,9,F,256
2004,Lana,9,F,257
2004,Yohan,9,M,268
2004,Jean-Baptiste,9,M,273
2004,Stella,9,F,278
2004,Samantha,9,F,283
2004,Sébastien,8,M,285
2004,Gautier,8,M,302
2004,Xavier,8,M,307
2004,James,8,M,310
2004,Paola,8,F,317
2004,Gabrielle,8,F,320
2004,Jessica,8,F,323
2004,Shana,8,F,324
2004,Amina,7,F,328
2004,Virgile,7,M,342
2004,Daniel,7,M,343
2004,Maé,7,F,352
2004,Ismaël,7,M,353
2004,Loris,7,M,357
2004,Assia,7,F,358
2004,Pierre-Louis,6,M,363
2004,Manuel,6,M,364
2004,Eve,6,F,366
2004,Astrid,6,F,371
2004,Joseph,6,M,372
2004,Méline,6,F,390
2004,Tess,6,F,391
2011,Camélia,8,F,320
2011,Ali,8,M,327
2011,Roméo,8,M,330
2011,Paolo,8,M,336
2011,Roman,8,M,340
2011,Inés,8,F,341
2011,Diana,8,F,343
2011,Alyssia,8,F,345
2011,Maïa,8,F,347
2011,Mélanie,8,F,352
2011,Apolline,7,F,359
2011,Claire,7,F,362
2011,Emmie,7,F,363
2011,Amira,7,F,365
2011,Lubin,7,M,378
2011,Maëva,7,F,381
2011,Tony,7,M,382
2011,Alyssa,7,F,389
2011,Marilou,7,F,390
2011,Rachel,7,F,393
2011,Coline,7,F,397
2011,Tess,7,F,398
2011,Félix,6,M,403
2011,Malo,6,M,404
2011,Farès,6,M,405
2011,Ashley,6,F,406
2011,Oriane,6,F,410
2011,Emilien,6,M,419
2011,Olivier,6,M,424
2011,Nathanaël,6,M,425
2011,Andy,6,M,428
2011,Alex,6,M,431
2011,Léni,6,M,434
2011,Mohammed,6,M,435
2011,Ahmed,6,M,437
2011,Mahé,6,M,439
2011,Killian,6,M,440
2011,Yoan,6,M,442
2011,Ilyan,6,M,443
2011,Ema,6,F,445
2011,Paola,6,F,449
2011,Sirine,6,F,478
2011,Rémy,5,M,484
2011,Nahel,5,M,485
2011,Imran,5,M,489
2011,Leny,5,M,493
2011,Elliot,5,M,510
2011,Sandro,5,M,512
2011,Ziyad,5,M,516
2011,Charly,5,M,517
2011,Adel,5,M,523
2011,Florent,5,M,525
2011,Marcus,5,M,526
2011,Louca,5,M,532
2011,Kelya,5,F,535
2011,Melina,5,F,539
2011,Mélodie,5,F,546
2011,Lya,5,F,547
2011,Eulalie,5,F,551
2011,Farah,5,F,557
2011,Emie,5,F,558
2011,Leïla,5,F,559
2011,Chahinez,5,F,565
2010,Chloé,102,F,5
2010,Louis,95,M,11
2010,Ethan,86,M,18
2010,Maxime,84,M,19
2010,Rayan,67,M,30
2010,Noah,62,M,34
2010,Tom,60,M,39
2010,Anaïs,58,F,42
2010,Mathilde,57,F,44
2010,Lisa,54,F,46
2010,Mohamed,53,M,47
2010,Quentin,51,M,50
2010,Mathys,43,M,62
2010,Alexandre,43,M,63
2010,Benjamin,37,M,78
2010,Noé,36,M,79
2010,Simon,35,M,82
2010,Lenny,34,M,87
2010,Pierre,30,M,95
2010,Pablo,27,M,98
2010,Justine,27,F,99
2010,Margaux,27,F,101
2010,Agathe,25,F,107
2010,Héloïse,23,F,114
2010,Esteban,22,M,120
2010,Anouk,21,F,130
2010,Noam,21,M,133
2010,Julien,20,M,137
2010,Alicia,19,F,140
2010,Inaya,18,F,150
2010,Corentin,18,M,152
2010,Rémi,18,M,153
2010,Lise,17,F,156
2010,Tristan,17,M,157
2010,Eloïse,16,F,165
2010,Amandine,16,F,166
2010,Charles,16,M,169
2008,Yacine,6,M,436
2008,Mounir,6,M,438
2008,Kevin,6,M,439
2008,Melvin,6,M,443
2008,Olivier,6,M,449
2008,Hamza,6,M,455
2008,Kentin,6,M,457
2008,Aloïs,6,M,458
2008,Salim,6,M,459
2008,Nathaël,6,M,460
2008,Joshua,6,M,461
2008,Elyes,6,M,462
2008,Rudy,6,M,468
2008,Shanna,5,F,475
2008,Marwa,5,F,476
2008,Cassandra,5,F,481
2008,Arno,5,M,493
2008,Andrea,5,M,499
2008,Léandre,5,M,502
2008,Loïs,5,M,503
2008,Mateo,5,M,510
2008,François,5,M,513
2008,Calista,5,F,517
2008,Lindsay,5,F,520
2008,Asma,5,F,530
2008,Alexandra,5,F,536
2008,Gaëlle,5,F,540
2007,Enzo,131,M,1
2007,Lucas,129,M,3
2007,Manon,106,F,4
2007,Maxime,93,M,10
2007,Clément,83,M,14
2007,Arthur,82,M,16
2007,Antoine,66,M,26
2007,Baptiste,61,M,33
2007,Lucie,59,F,37
2007,Noah,53,M,40
2007,Noémie,47,F,50
2007,Lou,46,F,51
2007,Maëlys,41,F,57
2007,Pierre,35,M,74
2007,Elsa,35,F,75
2007,Maxence,34,M,79
2007,Samuel,32,M,87
2007,Nina,31,F,88
2007,Maël,30,M,91
2007,Lise,27,F,98
2007,Célia,27,F,101
2007,Timéo,27,M,103
2007,Eloïse,26,F,106
2007,Salomé,24,F,118
2007,Mattéo,23,M,119
2007,Kylian,23,M,121
2007,Aaron,20,M,133
2007,Sara,20,F,134
2007,Guillaume,19,M,142
2007,Estelle,19,F,146
2007,Louna,19,F,147
2007,Maya,19,F,148
2007,Adèle,18,F,154
